image_path,true_label,mobilenet_prob,mobilenet_pred,efficientnet_prob,efficientnet_pred
C:\LJ_Diss\coding\images\test2\fake2\fake_94.jpg,0,0.21353518962860107,0,0.042504411190748215,0
C:\LJ_Diss\coding\images\test2\fake2\fake_95.jpg,0,0.3665349781513214,0,0.0017889521550387144,0
C:\LJ_Diss\coding\images\test2\fake2\fake_96.jpg,0,0.42226648330688477,0,0.8861360549926758,1
C:\LJ_Diss\coding\images\test2\fake2\fake_97.jpg,0,0.1528622955083847,0,0.15130144357681274,0
C:\LJ_Diss\coding\images\test2\fake2\fake_98.jpg,0,0.0057816882617771626,0,0.0008524504955857992,0
C:\LJ_Diss\coding\images\test2\fake2\fake_99.jpg,0,0.0007216797093860805,0,3.4278157272638055e-06,0
C:\LJ_Diss\coding\images\test2\real2\real_0.jpg,1,0.05847598612308502,0,0.12537464499473572,0
C:\LJ_Diss\coding\images\test2\real2\real_1.jpg,1,0.9389611482620239,1,0.9936792850494385,1
C:\LJ_Diss\coding\images\test2\real2\real_10.jpg,1,0.06009931117296219,0,0.25590547919273376,0
C:\LJ_Diss\coding\images\test2\real2\real_100.jpg,1,0.7519199848175049,1,0.10751236975193024,0
C:\LJ_Diss\coding\images\test2\real2\real_101.jpg,1,0.1404290348291397,0,0.9756585955619812,1
C:\LJ_Diss\coding\images\test2\real2\real_102.jpg,1,0.920270562171936,1,0.9705062508583069,1
C:\LJ_Diss\coding\images\test2\real2\real_103.jpg,1,0.745491623878479,1,0.6179213523864746,1
C:\LJ_Diss\coding\images\test2\real2\real_104.jpg,1,0.5077457427978516,1,0.3832118511199951,0
C:\LJ_Diss\coding\images\test2\real2\real_105.jpg,1,0.9540737271308899,1,0.3823685348033905,0
C:\LJ_Diss\coding\images\test2\real2\real_106.jpg,1,0.7517824172973633,1,0.3095582127571106,0
C:\LJ_Diss\coding\images\test2\real2\real_107.jpg,1,0.8190401196479797,1,0.9020130038261414,1
C:\LJ_Diss\coding\images\test2\real2\real_108.jpg,1,0.8952435851097107,1,0.8957984447479248,1
C:\LJ_Diss\coding\images\test2\real2\real_109.jpg,1,0.8623385429382324,1,0.9304165840148926,1
C:\LJ_Diss\coding\images\test2\real2\real_11.jpg,1,0.39714357256889343,0,0.5742602944374084,1
C:\LJ_Diss\coding\images\test2\real2\real_110.jpg,1,0.4911957085132599,0,0.45148760080337524,0
C:\LJ_Diss\coding\images\test2\real2\real_111.jpg,1,0.36157870292663574,0,0.2778729498386383,0
C:\LJ_Diss\coding\images\test2\real2\real_112.jpg,1,0.1011664941906929,0,0.7751516103744507,1
C:\LJ_Diss\coding\images\test2\real2\real_113.jpg,1,0.9626027345657349,1,0.02196868509054184,0
C:\LJ_Diss\coding\images\test2\real2\real_114.jpg,1,0.3989490270614624,0,0.015299757942557335,0
C:\LJ_Diss\coding\images\test2\real2\real_115.jpg,1,0.9860942363739014,1,0.9913257956504822,1
C:\LJ_Diss\coding\images\test2\real2\real_116.jpg,1,0.9025911092758179,1,0.2579802870750427,0
C:\LJ_Diss\coding\images\test2\real2\real_117.jpg,1,0.8046812415122986,1,0.017425216734409332,0
C:\LJ_Diss\coding\images\test2\real2\real_118.jpg,1,0.9465233087539673,1,0.9905357956886292,1
C:\LJ_Diss\coding\images\test2\real2\real_119.jpg,1,0.5842416882514954,1,0.9442623853683472,1
C:\LJ_Diss\coding\images\test2\real2\real_12.jpg,1,0.3674505650997162,0,0.5586126446723938,1
C:\LJ_Diss\coding\images\test2\real2\real_120.jpg,1,0.36053231358528137,0,0.09800989180803299,0
C:\LJ_Diss\coding\images\test2\real2\real_121.jpg,1,0.01207707915455103,0,0.32485976815223694,0
C:\LJ_Diss\coding\images\test2\real2\real_122.jpg,1,0.7811192274093628,1,0.23162871599197388,0
C:\LJ_Diss\coding\images\test2\real2\real_123.jpg,1,0.6678922772407532,1,0.7331468462944031,1
C:\LJ_Diss\coding\images\test2\real2\real_124.jpg,1,0.650936484336853,1,0.024515965953469276,0
C:\LJ_Diss\coding\images\test2\real2\real_125.jpg,1,0.5905145406723022,1,0.42925354838371277,0
C:\LJ_Diss\coding\images\test2\real2\real_126.jpg,1,0.8049747347831726,1,0.9795686602592468,1
C:\LJ_Diss\coding\images\test2\real2\real_127.jpg,1,0.9915208220481873,1,0.13533416390419006,0
C:\LJ_Diss\coding\images\test2\real2\real_128.jpg,1,0.23714055120944977,0,0.701073169708252,1
C:\LJ_Diss\coding\images\test2\real2\real_129.jpg,1,0.8351439833641052,1,0.7229813933372498,1
C:\LJ_Diss\coding\images\test2\real2\real_13.jpg,1,0.08311843127012253,0,0.015887586399912834,0
C:\LJ_Diss\coding\images\test2\real2\real_130.jpg,1,0.006964528001844883,0,0.01261894777417183,0
C:\LJ_Diss\coding\images\test2\real2\real_131.jpg,1,0.777203381061554,1,0.6942455768585205,1
C:\LJ_Diss\coding\images\test2\real2\real_132.jpg,1,0.23770906031131744,0,0.3604893684387207,0
C:\LJ_Diss\coding\images\test2\real2\real_133.jpg,1,0.2770279049873352,0,0.6628650426864624,1
C:\LJ_Diss\coding\images\test2\real2\real_134.jpg,1,0.06321031600236893,0,0.08823492377996445,0
C:\LJ_Diss\coding\images\test2\real2\real_135.jpg,1,0.8478761315345764,1,0.7020086050033569,1
C:\LJ_Diss\coding\images\test2\real2\real_136.jpg,1,0.1124521791934967,0,0.18982696533203125,0
C:\LJ_Diss\coding\images\test2\real2\real_137.jpg,1,0.38734516501426697,0,0.8449046015739441,1
C:\LJ_Diss\coding\images\test2\real2\real_138.jpg,1,0.5284751653671265,1,0.2981620132923126,0
C:\LJ_Diss\coding\images\test2\real2\real_139.jpg,1,0.918616533279419,1,0.6177319288253784,1
C:\LJ_Diss\coding\images\test2\real2\real_14.jpg,1,0.6574231386184692,1,0.9139575362205505,1
C:\LJ_Diss\coding\images\test2\real2\real_140.jpg,1,0.4540463984012604,0,0.1930490881204605,0
C:\LJ_Diss\coding\images\test2\real2\real_141.jpg,1,0.9442741870880127,1,0.9980019927024841,1
C:\LJ_Diss\coding\images\test2\real2\real_142.jpg,1,0.37772342562675476,0,0.8792409300804138,1
C:\LJ_Diss\coding\images\test2\real2\real_143.jpg,1,0.2602941393852234,0,0.04794890433549881,0
C:\LJ_Diss\coding\images\test2\real2\real_144.jpg,1,0.4057263731956482,0,0.11939885467290878,0
C:\LJ_Diss\coding\images\test2\real2\real_145.jpg,1,0.25608769059181213,0,0.32679852843284607,0
C:\LJ_Diss\coding\images\test2\real2\real_146.jpg,1,0.9795436263084412,1,0.996008038520813,1
C:\LJ_Diss\coding\images\test2\real2\real_147.jpg,1,0.9900270104408264,1,0.970204770565033,1
C:\LJ_Diss\coding\images\test2\real2\real_148.jpg,1,0.7391855716705322,1,0.7589301466941833,1
C:\LJ_Diss\coding\images\test2\real2\real_149.jpg,1,0.9771335124969482,1,0.8547294735908508,1
C:\LJ_Diss\coding\images\test2\real2\real_15.jpg,1,0.792586624622345,1,0.865967333316803,1
C:\LJ_Diss\coding\images\test2\real2\real_150.jpg,1,0.29663512110710144,0,0.06333401799201965,0
C:\LJ_Diss\coding\images\test2\real2\real_151.jpg,1,0.6967096328735352,1,0.4041967988014221,0
C:\LJ_Diss\coding\images\test2\real2\real_152.jpg,1,0.11803114414215088,0,0.0007294511306099594,0
C:\LJ_Diss\coding\images\test2\real2\real_153.jpg,1,0.07091114670038223,0,0.0372982919216156,0
C:\LJ_Diss\coding\images\test2\real2\real_154.jpg,1,0.9321745038032532,1,0.9010124802589417,1
C:\LJ_Diss\coding\images\test2\real2\real_155.jpg,1,0.6299862265586853,1,0.6757645010948181,1
C:\LJ_Diss\coding\images\test2\real2\real_156.jpg,1,0.5946543216705322,1,0.9084388017654419,1
C:\LJ_Diss\coding\images\test2\real2\real_157.jpg,1,0.8080088496208191,1,0.986113965511322,1
C:\LJ_Diss\coding\images\test2\real2\real_158.jpg,1,0.4207552373409271,0,0.8435810208320618,1
C:\LJ_Diss\coding\images\test2\real2\real_159.jpg,1,0.9990480542182922,1,0.9995772838592529,1
C:\LJ_Diss\coding\images\test2\real2\real_16.jpg,1,0.2184990495443344,0,0.5999667644500732,1
C:\LJ_Diss\coding\images\test2\real2\real_160.jpg,1,0.8617421388626099,1,0.9959288239479065,1
C:\LJ_Diss\coding\images\test2\real2\real_161.jpg,1,0.8762465715408325,1,0.9974610805511475,1
C:\LJ_Diss\coding\images\test2\real2\real_162.jpg,1,0.9087895750999451,1,0.8543161153793335,1
C:\LJ_Diss\coding\images\test2\real2\real_163.jpg,1,0.7725446820259094,1,0.9813591837882996,1
C:\LJ_Diss\coding\images\test2\real2\real_164.jpg,1,0.23546560108661652,0,0.8531429767608643,1
C:\LJ_Diss\coding\images\test2\real2\real_165.jpg,1,0.013483921997249126,0,0.003892875276505947,0
C:\LJ_Diss\coding\images\test2\real2\real_166.jpg,1,0.8188721537590027,1,0.9727808833122253,1
C:\LJ_Diss\coding\images\test2\real2\real_167.jpg,1,0.7859700322151184,1,0.3284028470516205,0
C:\LJ_Diss\coding\images\test2\real2\real_168.jpg,1,0.7530621290206909,1,0.19431883096694946,0
C:\LJ_Diss\coding\images\test2\real2\real_169.jpg,1,0.8885526061058044,1,0.7132543921470642,1
C:\LJ_Diss\coding\images\test2\real2\real_17.jpg,1,0.34296369552612305,0,0.9336028099060059,1
C:\LJ_Diss\coding\images\test2\real2\real_170.jpg,1,0.5780451893806458,1,0.7277323007583618,1
C:\LJ_Diss\coding\images\test2\real2\real_171.jpg,1,0.22605496644973755,0,0.545062780380249,1
C:\LJ_Diss\coding\images\test2\real2\real_172.jpg,1,0.22209064662456512,0,0.6408188939094543,1
C:\LJ_Diss\coding\images\test2\real2\real_173.jpg,1,0.6198177933692932,1,0.15634198486804962,0
C:\LJ_Diss\coding\images\test2\real2\real_174.jpg,1,0.10953745990991592,0,0.41802072525024414,0
C:\LJ_Diss\coding\images\test2\real2\real_175.jpg,1,0.26544445753097534,0,0.06133309379220009,0
C:\LJ_Diss\coding\images\test2\real2\real_176.jpg,1,0.02588648907840252,0,0.071341872215271,0
C:\LJ_Diss\coding\images\test2\real2\real_177.jpg,1,0.32824698090553284,0,0.9392327666282654,1
C:\LJ_Diss\coding\images\test2\real2\real_178.jpg,1,0.18590900301933289,0,0.27641063928604126,0
C:\LJ_Diss\coding\images\test2\real2\real_179.jpg,1,0.9781083464622498,1,0.8584450483322144,1
C:\LJ_Diss\coding\images\test2\real2\real_18.jpg,1,0.25807517766952515,0,0.24338123202323914,0
C:\LJ_Diss\coding\images\test2\real2\real_180.jpg,1,0.641710102558136,1,0.06399747729301453,0
C:\LJ_Diss\coding\images\test2\real2\real_181.jpg,1,0.640568733215332,1,0.9040690660476685,1
C:\LJ_Diss\coding\images\test2\real2\real_182.jpg,1,0.9550976753234863,1,0.9196949601173401,1
C:\LJ_Diss\coding\images\test2\real2\real_183.jpg,1,0.18866266310214996,0,0.6966378092765808,1
C:\LJ_Diss\coding\images\test2\real2\real_184.jpg,1,0.4040312170982361,0,0.6463072896003723,1
C:\LJ_Diss\coding\images\test2\real2\real_185.jpg,1,0.7553247809410095,1,0.7103438377380371,1
C:\LJ_Diss\coding\images\test2\real2\real_186.jpg,1,0.4743373692035675,0,0.10821746289730072,0
C:\LJ_Diss\coding\images\test2\real2\real_187.jpg,1,0.5776242613792419,1,0.9149074554443359,1
C:\LJ_Diss\coding\images\test2\real2\real_188.jpg,1,0.7520250678062439,1,0.8935111165046692,1
C:\LJ_Diss\coding\images\test2\real2\real_189.jpg,1,0.9309435486793518,1,0.8888115286827087,1
C:\LJ_Diss\coding\images\test2\real2\real_19.jpg,1,0.23337775468826294,0,0.7004728317260742,1
C:\LJ_Diss\coding\images\test2\real2\real_190.jpg,1,0.052884768694639206,0,0.24537406861782074,0
C:\LJ_Diss\coding\images\test2\real2\real_191.jpg,1,0.7094724774360657,1,0.9512860178947449,1
C:\LJ_Diss\coding\images\test2\real2\real_192.jpg,1,0.46821311116218567,0,0.3480985462665558,0
C:\LJ_Diss\coding\images\test2\real2\real_193.jpg,1,0.6402019262313843,1,0.31399664282798767,0
C:\LJ_Diss\coding\images\test2\real2\real_194.jpg,1,0.022973747923970222,0,0.0670590028166771,0
C:\LJ_Diss\coding\images\test2\real2\real_195.jpg,1,0.7886396646499634,1,0.13285771012306213,0
C:\LJ_Diss\coding\images\test2\real2\real_196.jpg,1,0.8780463933944702,1,0.9914591908454895,1
C:\LJ_Diss\coding\images\test2\real2\real_197.jpg,1,0.5606229901313782,1,0.5835034251213074,1
C:\LJ_Diss\coding\images\test2\real2\real_198.jpg,1,0.23464085161685944,0,0.015231546014547348,0
C:\LJ_Diss\coding\images\test2\real2\real_199.jpg,1,0.013597183860838413,0,0.12332573533058167,0
C:\LJ_Diss\coding\images\test2\real2\real_2.jpg,1,0.7564539909362793,1,0.15808601677417755,0
C:\LJ_Diss\coding\images\test2\real2\real_20.jpg,1,0.1229320541024208,0,0.32427889108657837,0
C:\LJ_Diss\coding\images\test2\real2\real_200.jpg,1,0.6459508538246155,1,0.40025797486305237,0
C:\LJ_Diss\coding\images\test2\real2\real_201.jpg,1,0.3135361671447754,0,0.4518241882324219,0
C:\LJ_Diss\coding\images\test2\real2\real_202.jpg,1,0.7386375069618225,1,0.8591862916946411,1
C:\LJ_Diss\coding\images\test2\real2\real_203.jpg,1,0.022586222738027573,0,0.04332881420850754,0
C:\LJ_Diss\coding\images\test2\real2\real_204.jpg,1,0.9722920060157776,1,0.9536287188529968,1
C:\LJ_Diss\coding\images\test2\real2\real_205.jpg,1,0.6339557766914368,1,0.736790120601654,1
C:\LJ_Diss\coding\images\test2\real2\real_206.jpg,1,0.7192471027374268,1,0.9760314226150513,1
C:\LJ_Diss\coding\images\test2\real2\real_207.jpg,1,0.23494715988636017,0,0.5936425924301147,1
C:\LJ_Diss\coding\images\test2\real2\real_208.jpg,1,0.017545185983181,0,0.016111748293042183,0
C:\LJ_Diss\coding\images\test2\real2\real_209.jpg,1,0.5035834908485413,1,0.48792776465415955,0
C:\LJ_Diss\coding\images\test2\real2\real_21.jpg,1,0.6990108489990234,1,0.8947792649269104,1
C:\LJ_Diss\coding\images\test2\real2\real_210.jpg,1,0.867580771446228,1,0.86557936668396,1
C:\LJ_Diss\coding\images\test2\real2\real_211.jpg,1,0.9345937371253967,1,0.07205788791179657,0
C:\LJ_Diss\coding\images\test2\real2\real_212.jpg,1,0.7465471625328064,1,0.6167590022087097,1
C:\LJ_Diss\coding\images\test2\real2\real_213.jpg,1,0.23677369952201843,0,0.7213857173919678,1
C:\LJ_Diss\coding\images\test2\real2\real_214.jpg,1,0.009304046630859375,0,0.019584311172366142,0
C:\LJ_Diss\coding\images\test2\real2\real_215.jpg,1,0.9954213500022888,1,0.9484548568725586,1
C:\LJ_Diss\coding\images\test2\real2\real_216.jpg,1,0.9576338529586792,1,0.20465990900993347,0
C:\LJ_Diss\coding\images\test2\real2\real_217.jpg,1,0.8242360949516296,1,0.978619396686554,1
C:\LJ_Diss\coding\images\test2\real2\real_218.jpg,1,0.7256743311882019,1,0.13704895973205566,0
C:\LJ_Diss\coding\images\test2\real2\real_219.jpg,1,0.25317248702049255,0,0.8909927010536194,1
C:\LJ_Diss\coding\images\test2\real2\real_22.jpg,1,0.24750171601772308,0,0.4446026086807251,0
C:\LJ_Diss\coding\images\test2\real2\real_220.jpg,1,0.013139288872480392,0,0.32876625657081604,0
C:\LJ_Diss\coding\images\test2\real2\real_221.jpg,1,0.10513236373662949,0,0.6415511965751648,1
C:\LJ_Diss\coding\images\test2\real2\real_222.jpg,1,0.8197940587997437,1,0.28051865100860596,0
C:\LJ_Diss\coding\images\test2\real2\real_223.jpg,1,0.8102412819862366,1,0.96791011095047,1
C:\LJ_Diss\coding\images\test2\real2\real_224.jpg,1,0.1612284630537033,0,0.6898930668830872,1
C:\LJ_Diss\coding\images\test2\real2\real_225.jpg,1,0.644741415977478,1,0.9279919862747192,1
C:\LJ_Diss\coding\images\test2\real2\real_226.jpg,1,0.6884449124336243,1,0.96506267786026,1
C:\LJ_Diss\coding\images\test2\real2\real_227.jpg,1,0.9159959554672241,1,0.996059000492096,1
C:\LJ_Diss\coding\images\test2\real2\real_228.jpg,1,0.5821540951728821,1,0.6976065635681152,1
C:\LJ_Diss\coding\images\test2\real2\real_229.jpg,1,0.9261897802352905,1,0.9536117315292358,1
C:\LJ_Diss\coding\images\test2\real2\real_23.jpg,1,0.7891833186149597,1,0.9461205005645752,1
C:\LJ_Diss\coding\images\test2\real2\real_230.jpg,1,0.96088045835495,1,0.5790296792984009,1
C:\LJ_Diss\coding\images\test2\real2\real_231.jpg,1,0.618988573551178,1,0.8564587235450745,1
C:\LJ_Diss\coding\images\test2\real2\real_232.jpg,1,0.02348470874130726,0,0.004849821794778109,0
C:\LJ_Diss\coding\images\test2\real2\real_233.jpg,1,0.5680588483810425,1,0.3830938935279846,0
C:\LJ_Diss\coding\images\test2\real2\real_234.jpg,1,0.9688156247138977,1,0.3689720034599304,0
C:\LJ_Diss\coding\images\test2\real2\real_235.jpg,1,0.2598787248134613,0,0.09662135690450668,0
C:\LJ_Diss\coding\images\test2\real2\real_236.jpg,1,0.8957236409187317,1,0.32341721653938293,0
C:\LJ_Diss\coding\images\test2\real2\real_237.jpg,1,0.8879913091659546,1,0.7713066935539246,1
C:\LJ_Diss\coding\images\test2\real2\real_238.jpg,1,0.6357011198997498,1,0.0772964283823967,0
C:\LJ_Diss\coding\images\test2\real2\real_239.jpg,1,0.926291286945343,1,0.8045740127563477,1
C:\LJ_Diss\coding\images\test2\real2\real_24.jpg,1,0.3297763168811798,0,0.2652893364429474,0
C:\LJ_Diss\coding\images\test2\real2\real_240.jpg,1,0.739697277545929,1,0.7441195249557495,1
C:\LJ_Diss\coding\images\test2\real2\real_241.jpg,1,0.4867361783981323,0,0.7324175834655762,1
C:\LJ_Diss\coding\images\test2\real2\real_242.jpg,1,0.7378813624382019,1,0.9286495447158813,1
C:\LJ_Diss\coding\images\test2\real2\real_243.jpg,1,0.41938516497612,0,0.9886903762817383,1
C:\LJ_Diss\coding\images\test2\real2\real_244.jpg,1,0.59043288230896,1,0.938270628452301,1
C:\LJ_Diss\coding\images\test2\real2\real_245.jpg,1,0.03441232442855835,0,0.01763271540403366,0
C:\LJ_Diss\coding\images\test2\real2\real_246.jpg,1,0.614334762096405,1,0.5234495997428894,1
C:\LJ_Diss\coding\images\test2\real2\real_247.jpg,1,0.33421754837036133,0,0.8243722915649414,1
C:\LJ_Diss\coding\images\test2\real2\real_248.jpg,1,0.9794891476631165,1,0.9128705263137817,1
C:\LJ_Diss\coding\images\test2\real2\real_249.jpg,1,0.863777756690979,1,0.9128857254981995,1
C:\LJ_Diss\coding\images\test2\real2\real_25.jpg,1,0.8670753240585327,1,0.9319940209388733,1
C:\LJ_Diss\coding\images\test2\real2\real_250.jpg,1,0.8043217062950134,1,0.6894780993461609,1
C:\LJ_Diss\coding\images\test2\real2\real_251.jpg,1,0.9739214181900024,1,0.997065544128418,1
C:\LJ_Diss\coding\images\test2\real2\real_252.jpg,1,0.7335199117660522,1,0.026447506621479988,0
C:\LJ_Diss\coding\images\test2\real2\real_253.jpg,1,0.04579911381006241,0,0.05744576454162598,0
C:\LJ_Diss\coding\images\test2\real2\real_254.jpg,1,0.40478453040122986,0,0.10170354694128036,0
C:\LJ_Diss\coding\images\test2\real2\real_255.jpg,1,0.5567886233329773,1,0.020789293572306633,0
C:\LJ_Diss\coding\images\test2\real2\real_256.jpg,1,0.2549803555011749,0,0.11061928421258926,0
C:\LJ_Diss\coding\images\test2\real2\real_257.jpg,1,0.8519859910011292,1,0.9914632439613342,1
C:\LJ_Diss\coding\images\test2\real2\real_258.jpg,1,0.9932840466499329,1,0.9732067584991455,1
C:\LJ_Diss\coding\images\test2\real2\real_259.jpg,1,0.058229248970746994,0,0.0634264349937439,0
C:\LJ_Diss\coding\images\test2\real2\real_26.jpg,1,0.7492403388023376,1,0.8912099003791809,1
C:\LJ_Diss\coding\images\test2\real2\real_260.jpg,1,0.09244431555271149,0,0.029533643275499344,0
C:\LJ_Diss\coding\images\test2\real2\real_261.jpg,1,0.07715452462434769,0,0.7994285225868225,1
C:\LJ_Diss\coding\images\test2\real2\real_262.jpg,1,0.9962385296821594,1,0.9696189165115356,1
C:\LJ_Diss\coding\images\test2\real2\real_263.jpg,1,0.9572362899780273,1,0.8487659096717834,1
C:\LJ_Diss\coding\images\test2\real2\real_264.jpg,1,0.07161882519721985,0,0.062209609895944595,0
C:\LJ_Diss\coding\images\test2\real2\real_265.jpg,1,0.34893256425857544,0,0.7740718722343445,1
C:\LJ_Diss\coding\images\test2\real2\real_266.jpg,1,0.17783020436763763,0,0.5670258402824402,1
C:\LJ_Diss\coding\images\test2\real2\real_267.jpg,1,0.025557970628142357,0,0.0003665081167127937,0
C:\LJ_Diss\coding\images\test2\real2\real_268.jpg,1,0.7477133870124817,1,0.08117065578699112,0
C:\LJ_Diss\coding\images\test2\real2\real_269.jpg,1,0.3603818416595459,0,0.9756503105163574,1
C:\LJ_Diss\coding\images\test2\real2\real_27.jpg,1,0.06342380493879318,0,0.015730442479252815,0
C:\LJ_Diss\coding\images\test2\real2\real_270.jpg,1,0.05934479832649231,0,0.7809429168701172,1
C:\LJ_Diss\coding\images\test2\real2\real_271.jpg,1,0.14196614921092987,0,0.07852201163768768,0
C:\LJ_Diss\coding\images\test2\real2\real_272.jpg,1,0.43079516291618347,0,0.14410467445850372,0
C:\LJ_Diss\coding\images\test2\real2\real_273.jpg,1,0.14745201170444489,0,0.04771857708692551,0
C:\LJ_Diss\coding\images\test2\real2\real_274.jpg,1,0.005744589492678642,0,0.09552145004272461,0
C:\LJ_Diss\coding\images\test2\real2\real_275.jpg,1,0.0369529128074646,0,0.014047887176275253,0
C:\LJ_Diss\coding\images\test2\real2\real_276.jpg,1,0.05826709792017937,0,0.01717325672507286,0
C:\LJ_Diss\coding\images\test2\real2\real_277.jpg,1,0.696520209312439,1,0.7079078555107117,1
C:\LJ_Diss\coding\images\test2\real2\real_278.jpg,1,0.09131652116775513,0,0.04637681320309639,0
C:\LJ_Diss\coding\images\test2\real2\real_279.jpg,1,0.24708281457424164,0,0.13191252946853638,0
C:\LJ_Diss\coding\images\test2\real2\real_28.jpg,1,0.2129669487476349,0,0.03976026177406311,0
C:\LJ_Diss\coding\images\test2\real2\real_280.jpg,1,0.29770857095718384,0,0.045681897550821304,0
C:\LJ_Diss\coding\images\test2\real2\real_281.jpg,1,0.3370121419429779,0,0.653950035572052,1
C:\LJ_Diss\coding\images\test2\real2\real_282.jpg,1,0.2703985571861267,0,0.16277526319026947,0
C:\LJ_Diss\coding\images\test2\real2\real_283.jpg,1,0.5342404246330261,1,0.7830154895782471,1
C:\LJ_Diss\coding\images\test2\real2\real_284.jpg,1,0.7926455140113831,1,0.6952828764915466,1
C:\LJ_Diss\coding\images\test2\real2\real_285.jpg,1,0.8930847644805908,1,0.8581284284591675,1
C:\LJ_Diss\coding\images\test2\real2\real_286.jpg,1,0.39412257075309753,0,0.015949130058288574,0
C:\LJ_Diss\coding\images\test2\real2\real_287.jpg,1,0.987128496170044,1,0.9947999715805054,1
C:\LJ_Diss\coding\images\test2\real2\real_288.jpg,1,0.9782540202140808,1,0.9908185601234436,1
C:\LJ_Diss\coding\images\test2\real2\real_289.jpg,1,0.9939979314804077,1,0.8516678214073181,1
C:\LJ_Diss\coding\images\test2\real2\real_29.jpg,1,0.9842732548713684,1,0.9975964426994324,1
C:\LJ_Diss\coding\images\test2\real2\real_290.jpg,1,0.41027578711509705,0,0.23849372565746307,0
C:\LJ_Diss\coding\images\test2\real2\real_291.jpg,1,0.6631346344947815,1,0.9180139899253845,1
C:\LJ_Diss\coding\images\test2\real2\real_292.jpg,1,0.7974652051925659,1,0.802249014377594,1
C:\LJ_Diss\coding\images\test2\real2\real_293.jpg,1,0.7094938158988953,1,0.6332523226737976,1
C:\LJ_Diss\coding\images\test2\real2\real_294.jpg,1,0.1529456377029419,0,0.14167079329490662,0
C:\LJ_Diss\coding\images\test2\real2\real_295.jpg,1,0.911317765712738,1,0.8233914971351624,1
C:\LJ_Diss\coding\images\test2\real2\real_296.jpg,1,0.8579906225204468,1,0.260482519865036,0
C:\LJ_Diss\coding\images\test2\real2\real_297.jpg,1,0.7711697220802307,1,0.09613420069217682,0
C:\LJ_Diss\coding\images\test2\real2\real_298.jpg,1,0.44222214818000793,0,0.16805773973464966,0
C:\LJ_Diss\coding\images\test2\real2\real_299.jpg,1,0.34720009565353394,0,0.1377328783273697,0
C:\LJ_Diss\coding\images\test2\real2\real_3.jpg,1,0.335103839635849,0,0.003910352475941181,0
C:\LJ_Diss\coding\images\test2\real2\real_30.jpg,1,0.6673403382301331,1,0.026757128536701202,0
C:\LJ_Diss\coding\images\test2\real2\real_300.jpg,1,0.5451438426971436,1,0.5966446399688721,1
C:\LJ_Diss\coding\images\test2\real2\real_301.jpg,1,0.6322879195213318,1,0.08462166786193848,0
C:\LJ_Diss\coding\images\test2\real2\real_302.jpg,1,0.8704625368118286,1,0.6318747997283936,1
C:\LJ_Diss\coding\images\test2\real2\real_303.jpg,1,0.8204742670059204,1,0.9400244951248169,1
C:\LJ_Diss\coding\images\test2\real2\real_304.jpg,1,0.6609468460083008,1,0.649848461151123,1
C:\LJ_Diss\coding\images\test2\real2\real_305.jpg,1,0.8434359431266785,1,0.9892737865447998,1
C:\LJ_Diss\coding\images\test2\real2\real_306.jpg,1,0.2184077352285385,0,0.25389307737350464,0
C:\LJ_Diss\coding\images\test2\real2\real_307.jpg,1,0.7016209959983826,1,0.5004491806030273,1
C:\LJ_Diss\coding\images\test2\real2\real_308.jpg,1,0.8792475461959839,1,0.9887043237686157,1
C:\LJ_Diss\coding\images\test2\real2\real_309.jpg,1,0.14301081001758575,0,0.39318031072616577,0
C:\LJ_Diss\coding\images\test2\real2\real_31.jpg,1,0.9892612099647522,1,0.9889187216758728,1
C:\LJ_Diss\coding\images\test2\real2\real_310.jpg,1,0.7609889507293701,1,0.09475816786289215,0
C:\LJ_Diss\coding\images\test2\real2\real_311.jpg,1,0.13762672245502472,0,0.08758081495761871,0
C:\LJ_Diss\coding\images\test2\real2\real_312.jpg,1,0.09310870617628098,0,0.06303046643733978,0
C:\LJ_Diss\coding\images\test2\real2\real_313.jpg,1,0.5576638579368591,1,0.1613866239786148,0
C:\LJ_Diss\coding\images\test2\real2\real_314.jpg,1,0.916999876499176,1,0.9916470050811768,1
C:\LJ_Diss\coding\images\test2\real2\real_315.jpg,1,0.6187117099761963,1,0.1349419355392456,0
C:\LJ_Diss\coding\images\test2\real2\real_316.jpg,1,0.8613048195838928,1,0.9628008008003235,1
C:\LJ_Diss\coding\images\test2\real2\real_317.jpg,1,0.613139808177948,1,0.8747334480285645,1
C:\LJ_Diss\coding\images\test2\real2\real_318.jpg,1,0.2887488007545471,0,0.7627166509628296,1
C:\LJ_Diss\coding\images\test2\real2\real_319.jpg,1,0.9735850691795349,1,0.9952261447906494,1
C:\LJ_Diss\coding\images\test2\real2\real_32.jpg,1,0.9142850637435913,1,0.7024490237236023,1
C:\LJ_Diss\coding\images\test2\real2\real_320.jpg,1,0.030249692499637604,0,0.02276422642171383,0
C:\LJ_Diss\coding\images\test2\real2\real_321.jpg,1,0.08602208644151688,0,0.06770310550928116,0
C:\LJ_Diss\coding\images\test2\real2\real_322.jpg,1,0.18703144788742065,0,0.3597166836261749,0
C:\LJ_Diss\coding\images\test2\real2\real_323.jpg,1,0.060393914580345154,0,0.7496046423912048,1
C:\LJ_Diss\coding\images\test2\real2\real_324.jpg,1,0.1832844614982605,0,0.32226040959358215,0
